sku;name;produzent;land;url;bild;hintergrundbild;isOwnWine
1198324;Freienfeld Chardonnay Riserva Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/freienfeld-chardonnay-riserva-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZWVlYzQwZmItZjA3ZS00ZTlkLThkYjYtOWMyMjIwMzdlMDUzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206766;Freienfeld Chardonnay Riserva Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/freienfeld-chardonnay-riserva-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2022&_packaging=Spezialverpackung&_sku=1206766;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZWVlYzQwZmItZjA3ZS00ZTlkLThkYjYtOWMyMjIwMzdlMDUzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1202082;Gewürztraminer Brenntal Riserva DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/gewuerztraminer-brenntal-riserva-doc_kellerei-kurtatsch?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiM2RkZTkzODEtZDA4ZS00MTBmLWJhOTUtNWMxYWJhYWU1ODZjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1200093;Kurtatsch Flein Saft aus Sauvignon Blanc 100% Saft Naturbelassen;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-flein-saft-aus-sauvignon-blanc-100-saft-naturbelassen_kellerei-kurtatsch?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZmU2ODYyYjktZjViMS00ZDA3LTlkNTQtM2VmMGQxMTM5ZjU2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197359;Kurtatsch Lagrein Riserva Frauenhügel Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-lagrein-riserva-frauenhuegel-alto-adige-doc_kellerei-kurtatsch?_size=1500&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMDllMGFjNjgtY2NmYS00YWExLWI4NDctNzdmMGZmMDIxN2JjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1173207;Kurtatsch Südtiroler Cabernet Kirchhügel Riserva;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-cabernet-kirchhuegel-riserva_kellerei-kurtatsch?_size=750&_vintage=2020;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTI3NTkzZTQtNTIxNC00ZjUxLThlMWUtZmU5YWE5ZGNhOTkzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1212799;Kurtatsch Südtiroler Lagrein;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-lagrein_kellerei-kurtatsch?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTg2Yjk4MWEtMzY2Zi00YWNkLTg4NGUtZTdlOGQwZGI4ZGMwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1194106;Kurtatsch Südtiroler Lagrein;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-lagrein_kellerei-kurtatsch?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTg2Yjk4MWEtMzY2Zi00YWNkLTg4NGUtZTdlOGQwZGI4ZGMwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1174426;Kurtatsch Südtiroler Lagrein;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-lagrein_kellerei-kurtatsch?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTg2Yjk4MWEtMzY2Zi00YWNkLTg4NGUtZTdlOGQwZGI4ZGMwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTY5ZTBlMWYtNDE5My00YzBhLWIzOTUtMjRlMzFiOTEyODI5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1210041;Kurtatsch Südtiroler Merlot Brenntal;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-merlot-brenntal_kellerei-kurtatsch?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZTk3ODIxNWEtNzIyMC00NDViLTljZDEtYTQ5OTdmZGQwZmVkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1177659;Kurtatsch Südtiroler Merlot Brenntal;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-merlot-brenntal_kellerei-kurtatsch?_size=750&_vintage=2020;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZTk3ODIxNWEtNzIyMC00NDViLTljZDEtYTQ5OTdmZGQwZmVkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1204386;Kurtatsch Südtiroler Pinot Grigio;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/kurtatsch-suedtiroler-pinot-grigio_kellerei-kurtatsch?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNzZhMzQ0MDEtMTFhYi00NzcyLWI1NDItM2MyYTI4ODhmZWQ1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198815;Lagrein Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/lagrein-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDEzYzNkOTgtODE3OC00MTc4LWFjNGMtNDFkZThmNGViZDVhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196017;Lagrein Frauenhügel Riserva DOC Südtirol Kurtatsch;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/lagrein-frauenhuegel-riserva-doc-suedtirol-kurtatsch_kellerei-kurtatsch?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYjM5NWY1YmMtYmEzZS00Zjk5LTgwMjItMGJkMTBkZDU4MjNmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1210158;Sauvignon Blanc Selection Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/sauvignon-blanc-selection-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDhjZGNmYzAtZDQxNy00MzA5LThjNDUtMGExNDBkZmEyMjc0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1188527;Sauvignon Blanc Selection Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/sauvignon-blanc-selection-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDhjZGNmYzAtZDQxNy00MzA5LThjNDUtMGExNDBkZmEyMjc0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198070;Sekt 600 Blanc de Blancs Ris. Extra Brut Südtirol DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/sekt-600-blanc-de-blancs-ris-extra-brut-suedtirol-doc_kellerei-kurtatsch?_size=750&_vintage=2018;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2RjYjE3ZDctYzhlNy00NjIwLTgwZTktMTQ1MThiYjk5MzE4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1179298;Soma Merlot Cabernet DOC Südtirol;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/soma-merlot-cabernet-doc-suedtirol_kellerei-kurtatsch?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTI3N2Y0ZmItMzZlNi00NjhlLTg5M2YtMmRhZDRiNWU4ZWRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1193300;Soma Merlot Cabernet DOC Südtirol;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/soma-merlot-cabernet-doc-suedtirol_kellerei-kurtatsch?_size=1500&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTI3N2Y0ZmItMzZlNi00NjhlLTg5M2YtMmRhZDRiNWU4ZWRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1180590;Soma Merlot Cabernet DOC Südtirol;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/soma-merlot-cabernet-doc-suedtirol_kellerei-kurtatsch?_size=1500&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTI3N2Y0ZmItMzZlNi00NjhlLTg5M2YtMmRhZDRiNWU4ZWRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1194558;Soma Merlot Cabernet DOC Südtirol;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/soma-merlot-cabernet-doc-suedtirol_kellerei-kurtatsch?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTI3N2Y0ZmItMzZlNi00NjhlLTg5M2YtMmRhZDRiNWU4ZWRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197806;Tres Merlot Cabernet Riserva Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/tres-merlot-cabernet-riserva-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2018;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTYwOWEwM2YtNzFkNy00ZjM1LTliZTUtNmIzY2JjMmY0NjQwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1189275;Tres Merlot Cabernet Riserva Alto Adige DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/tres-merlot-cabernet-riserva-alto-adige-doc_kellerei-kurtatsch?_size=750&_vintage=2016;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTYwOWEwM2YtNzFkNy00ZjM1LTliZTUtNmIzY2JjMmY0NjQwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1184898;Weissburgunder Hofstatt DOC;Kellerei Kurtatsch;Italien;https://www.flaschenpost.ch/weissburgunder-hofstatt-doc_kellerei-kurtatsch?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiY2Y3MWMzMmItYTZlOS00YzUzLWIxMDAtOWVlNTc3ZTFlNjQ1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1187660;Blauburgunder Riserva Zeno Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/blauburgunder-riserva-zeno-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2019;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOGMyZGU5NzQtNzkzOC00N2Y0LTljODgtNjJlYWRkN2JiNTAyLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1208472;Chardonnay Festival Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/chardonnay-festival-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNjRmMDQ1NzItMzQ3My00NDQ1LWEwY2MtNGViYTkyMWVlNDA3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211098;Freiherr Merlot Riserva Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/merlot-freiherr-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZmQ2MTMwZTEtYWI1YS00YzgzLWI3MDAtZjVlNTBkMDE5OWUyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206260;Graf Lagrein Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/graf-lagrein-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZTY1NDVjMGQtZmNjOC00NDAwLWJhYTEtODVjOTk4OTdiN2E2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1208471;Lagrein Segen Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/lagrein-segen-alto-adige-doc_kellerei-meran-burggraefler?_size=1500&_vintage=2020&_packaging=Spezialverpackung&_sku=1208471;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYmI4NGUwY2MtNzk2ZS00MmZlLTlmYWMtMmMxOTE2MTMxNTg3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198572;Lagrein Segen Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/lagrein-segen-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2020;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOThhNTYyNDEtN2JhYS00NTc5LWI2MDEtNmM4OTQ4MzMwYzFmLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211097;Merlot / Lagrein Graf von Meran Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/merlot-lagrein-graf-von-meran-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiY2MxYjFhYjYtNGJmMi00MTJlLWI0ZmQtY2U5MTE5YmMxYTVhLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206685;Sauvignon Blanc Graf von Meran Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/sauvignon-blanc-graf-von-meran-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZDMyYWJiMTctNmFjMC00MWY1LTlhNzMtMDJjMGNiYzQ4NmY1LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211096;Sissi Passito Mitterberg IGT;Kellerei Meran;Italien;https://www.flaschenpost.ch/goldmuskateller-passito-sissi-alto-adige-doc_kellerei-meran-burggraefler?_size=375&_vintage=2020&_packaging=Spezialverpackung&_sku=1211096;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMGYyZGE4MGYtNTRjNC00Y2QwLTk3ZWEtMGExZjQ4MGMzNWVlLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1190311;Tyrol Weissburgunder Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/tyrol-weissburgunder-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMTk0NTUwNTMtY2Q3Yi00OGVlLThkNzQtMDUwYWYzYWRkYmE0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206714;Weissburgunder Graf von Meran Alto Adige DOC;Kellerei Meran;Italien;https://www.flaschenpost.ch/weissburgunder-graf-von-meran-alto-adige-doc_kellerei-meran-burggraefler?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZDM5OTBhM2MtNTFlNS00NzIyLTk4YTktMWE3OTA2M2M4YTY2LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1194312;Alto Adige Chardonnay DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-chardonnay-doc_kellerei-st-michael?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTU4ZmY4NTgtNWU3Yy00ZTA2LWJiNDEtMjI4MGRhNWI5NDg5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206623;Alto Adige Fallwind Chardonnay DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-fallwind-chardonnay-doc_kellerei-st-michael?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTg1ZmZhMGYtYjAyMi00ZDE0LTliZjMtMWMzYTYwMzA1ZjQ0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGJiOGU4MTItZjI0NS00MjM3LWFlNzYtMTQyMzMzNGYyN2Q1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1167305;Alto Adige Fallwind Chardonnay DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-fallwind-chardonnay-doc_kellerei-st-michael?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTg1ZmZhMGYtYjAyMi00ZDE0LTliZjMtMWMzYTYwMzA1ZjQ0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGJiOGU4MTItZjI0NS00MjM3LWFlNzYtMTQyMzMzNGYyN2Q1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1188653;Alto Adige Fallwind Chardonnay DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-fallwind-chardonnay-doc_kellerei-st-michael?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTg1ZmZhMGYtYjAyMi00ZDE0LTliZjMtMWMzYTYwMzA1ZjQ0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGJiOGU4MTItZjI0NS00MjM3LWFlNzYtMTQyMzMzNGYyN2Q1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1196015;Alto Adige Gewürztraminer Fallwind DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-gewuerztraminer-fallwind-doc_kellerei-st-michael?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZTA4NzA2OTgtMjZmMy00ZDAyLTg4OTYtYjgxZmM0ZmIwNzczLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGJiOGU4MTItZjI0NS00MjM3LWFlNzYtMTQyMzMzNGYyN2Q1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1186100;Alto Adige Klassisch Lagrein DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-klassisch-lagrein-doc_kellerei-st-michael?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTE3ZTQyNWYtYmE4Zi00NGFiLWFlYTgtZjdhN2QzZjgzMTU5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1141727;Alto Adige Klassisch Pinot Grigio DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-klassisch-pinot-grigio-doc_kellerei-st-michael?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNWY2NGY5NjgtOWYyNS00OWQ3LTkyOTMtZTZkNzA3NjhlMThiLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1185996;Alto Adige Klassisch Pinot Grigio DOC;Kellerei St-Michael;Italien;https://www.flaschenpost.ch/alto-adige-klassisch-pinot-grigio-doc_kellerei-st-michael?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGFlMGQ3NjYtOWI2Yy00ZWRlLWEyMjktNDMzODg5ZjJhZWI1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
